date,city,aqi,pm25,data_source
2022-04-29,Kolkata,118.0,47.1,synthetic_realistic
2022-04-30,Kolkata,128.0,51.0,synthetic_realistic
2022-05-01,Kolkata,118.0,47.2,synthetic_realistic
2022-05-02,Kolkata,110.0,44.2,synthetic_realistic
2022-05-03,Kolkata,106.0,42.4,synthetic_realistic
2022-05-04,Kolkata,98.0,39.2,synthetic_realistic
2022-05-05,Kolkata,87.0,35.0,synthetic_realistic
2022-05-06,Kolkata,118.0,47.1,synthetic_realistic
2022-05-07,Kolkata,88.0,35.3,synthetic_realistic
2022-05-08,Kolkata,87.0,34.9,synthetic_realistic
2022-05-09,Kolkata,135.0,54.2,synthetic_realistic
2022-05-10,Kolkata,101.0,40.4,synthetic_realistic
2022-05-11,Kolkata,105.0,42.1,synthetic_realistic
2022-05-12,Kolkata,102.0,40.9,synthetic_realistic
2022-05-13,Kolkata,101.0,40.5,synthetic_realistic
2022-05-14,Kolkata,92.0,37.0,synthetic_realistic
2022-05-15,Kolkata,109.0,43.7,synthetic_realistic
2022-05-16,Kolkata,94.0,37.5,synthetic_realistic
2022-05-17,Kolkata,84.0,33.6,synthetic_realistic
2022-05-18,Kolkata,98.0,39.2,synthetic_realistic
2022-05-19,Kolkata,108.0,43.2,synthetic_realistic
2022-05-20,Kolkata,84.0,33.8,synthetic_realistic
2022-05-21,Kolkata,106.0,42.4,synthetic_realistic
2022-05-22,Kolkata,83.0,33.0,synthetic_realistic
2022-05-23,Kolkata,98.0,39.1,synthetic_realistic
2022-05-24,Kolkata,105.0,42.0,synthetic_realistic
2022-05-25,Kolkata,98.0,39.1,synthetic_realistic
2022-05-26,Kolkata,82.0,32.8,synthetic_realistic
2022-05-27,Kolkata,85.0,34.0,synthetic_realistic
2022-05-28,Kolkata,87.0,34.9,synthetic_realistic
2022-05-29,Kolkata,75.0,30.0,synthetic_realistic
2022-05-30,Kolkata,103.0,41.3,synthetic_realistic
2022-05-31,Kolkata,91.0,36.5,synthetic_realistic
2022-06-01,Kolkata,108.0,43.1,synthetic_realistic
2022-06-02,Kolkata,85.0,34.1,synthetic_realistic
2022-06-03,Kolkata,112.0,44.8,synthetic_realistic
2022-06-04,Kolkata,85.0,34.0,synthetic_realistic
2022-06-05,Kolkata,89.0,35.6,synthetic_realistic
2022-06-06,Kolkata,103.0,41.3,synthetic_realistic
2022-06-07,Kolkata,99.0,39.6,synthetic_realistic
2022-06-08,Kolkata,112.0,44.6,synthetic_realistic
2022-06-09,Kolkata,104.0,41.4,synthetic_realistic
2022-06-10,Kolkata,110.0,43.9,synthetic_realistic
2022-06-11,Kolkata,100.0,40.2,synthetic_realistic
2022-06-12,Kolkata,93.0,37.4,synthetic_realistic
2022-06-13,Kolkata,98.0,39.3,synthetic_realistic
2022-06-14,Kolkata,72.0,28.7,synthetic_realistic
2022-06-15,Kolkata,111.0,44.4,synthetic_realistic
2022-06-16,Kolkata,106.0,42.6,synthetic_realistic
2022-06-17,Kolkata,100.0,39.9,synthetic_realistic
2022-06-18,Kolkata,74.0,29.8,synthetic_realistic
2022-06-19,Kolkata,104.0,41.5,synthetic_realistic
2022-06-20,Kolkata,81.0,32.3,synthetic_realistic
2022-06-21,Kolkata,92.0,36.6,synthetic_realistic
2022-06-22,Kolkata,73.0,29.3,synthetic_realistic
2022-06-23,Kolkata,83.0,33.1,synthetic_realistic
2022-06-24,Kolkata,73.0,29.3,synthetic_realistic
2022-06-25,Kolkata,65.0,25.8,synthetic_realistic
2022-06-26,Kolkata,88.0,35.3,synthetic_realistic
2022-06-27,Kolkata,50.0,20.1,synthetic_realistic
2022-06-28,Kolkata,92.0,36.7,synthetic_realistic
2022-06-29,Kolkata,99.0,39.5,synthetic_realistic
2022-06-30,Kolkata,96.0,38.6,synthetic_realistic
2022-07-01,Kolkata,98.0,39.2,synthetic_realistic
2022-07-02,Kolkata,74.0,29.5,synthetic_realistic
2022-07-03,Kolkata,87.0,35.0,synthetic_realistic
2022-07-04,Kolkata,82.0,32.6,synthetic_realistic
2022-07-05,Kolkata,75.0,30.0,synthetic_realistic
2022-07-06,Kolkata,85.0,33.9,synthetic_realistic
2022-07-07,Kolkata,103.0,41.0,synthetic_realistic
2022-07-08,Kolkata,84.0,33.6,synthetic_realistic
2022-07-09,Kolkata,97.0,38.9,synthetic_realistic
2022-07-10,Kolkata,102.0,40.7,synthetic_realistic
2022-07-11,Kolkata,73.0,29.1,synthetic_realistic
2022-07-12,Kolkata,100.0,40.2,synthetic_realistic
2022-07-13,Kolkata,111.0,44.5,synthetic_realistic
2022-07-14,Kolkata,86.0,34.4,synthetic_realistic
2022-07-15,Kolkata,78.0,31.4,synthetic_realistic
2022-07-16,Kolkata,82.0,33.0,synthetic_realistic
2022-07-17,Kolkata,75.0,30.0,synthetic_realistic
2022-07-18,Kolkata,92.0,36.8,synthetic_realistic
2022-07-19,Kolkata,86.0,34.5,synthetic_realistic
2022-07-20,Kolkata,79.0,31.4,synthetic_realistic
2022-07-21,Kolkata,103.0,41.3,synthetic_realistic
2022-07-22,Kolkata,87.0,34.8,synthetic_realistic
2022-07-23,Kolkata,90.0,36.0,synthetic_realistic
2022-07-24,Kolkata,88.0,35.3,synthetic_realistic
2022-07-25,Kolkata,85.0,34.1,synthetic_realistic
2022-07-26,Kolkata,99.0,39.5,synthetic_realistic
2022-07-27,Kolkata,96.0,38.4,synthetic_realistic
2022-07-28,Kolkata,89.0,35.8,synthetic_realistic
2022-07-29,Kolkata,85.0,34.0,synthetic_realistic
2022-07-30,Kolkata,85.0,34.0,synthetic_realistic
2022-07-31,Kolkata,83.0,33.3,synthetic_realistic
2022-08-01,Kolkata,96.0,38.6,synthetic_realistic
2022-08-02,Kolkata,86.0,34.2,synthetic_realistic
2022-08-03,Kolkata,100.0,39.9,synthetic_realistic
2022-08-04,Kolkata,117.0,46.9,synthetic_realistic
2022-08-05,Kolkata,103.0,41.4,synthetic_realistic
2022-08-06,Kolkata,105.0,41.9,synthetic_realistic
2022-08-07,Kolkata,74.0,29.5,synthetic_realistic
2022-08-08,Kolkata,81.0,32.4,synthetic_realistic
2022-08-09,Kolkata,64.0,25.6,synthetic_realistic
2022-08-10,Kolkata,102.0,40.6,synthetic_realistic
2022-08-11,Kolkata,100.0,40.1,synthetic_realistic
2022-08-12,Kolkata,86.0,34.5,synthetic_realistic
2022-08-13,Kolkata,86.0,34.6,synthetic_realistic
2022-08-14,Kolkata,85.0,33.9,synthetic_realistic
2022-08-15,Kolkata,76.0,30.4,synthetic_realistic
2022-08-16,Kolkata,103.0,41.3,synthetic_realistic
2022-08-17,Kolkata,100.0,40.0,synthetic_realistic
2022-08-18,Kolkata,97.0,38.8,synthetic_realistic
2022-08-19,Kolkata,102.0,41.0,synthetic_realistic
2022-08-20,Kolkata,69.0,27.6,synthetic_realistic
2022-08-21,Kolkata,71.0,28.3,synthetic_realistic
2022-08-22,Kolkata,109.0,43.5,synthetic_realistic
2022-08-23,Kolkata,95.0,38.1,synthetic_realistic
2022-08-24,Kolkata,106.0,42.2,synthetic_realistic
2022-08-25,Kolkata,93.0,37.1,synthetic_realistic
2022-08-26,Kolkata,107.0,42.8,synthetic_realistic
2022-08-27,Kolkata,108.0,43.1,synthetic_realistic
2022-08-28,Kolkata,95.0,38.0,synthetic_realistic
2022-08-29,Kolkata,106.0,42.2,synthetic_realistic
2022-08-30,Kolkata,116.0,46.2,synthetic_realistic
2022-08-31,Kolkata,132.0,52.7,synthetic_realistic
2022-09-01,Kolkata,119.0,47.4,synthetic_realistic
2022-09-02,Kolkata,98.0,39.0,synthetic_realistic
2022-09-03,Kolkata,111.0,44.4,synthetic_realistic
2022-09-04,Kolkata,104.0,41.6,synthetic_realistic
2022-09-05,Kolkata,102.0,40.9,synthetic_realistic
2022-09-06,Kolkata,90.0,35.8,synthetic_realistic
2022-09-07,Kolkata,114.0,45.8,synthetic_realistic
2022-09-08,Kolkata,96.0,38.4,synthetic_realistic
2022-09-09,Kolkata,125.0,50.2,synthetic_realistic
2022-09-10,Kolkata,93.0,37.2,synthetic_realistic
2022-09-11,Kolkata,127.0,51.0,synthetic_realistic
2022-09-12,Kolkata,120.0,47.9,synthetic_realistic
2022-09-13,Kolkata,90.0,36.1,synthetic_realistic
2022-09-14,Kolkata,134.0,53.4,synthetic_realistic
2022-09-15,Kolkata,98.0,39.1,synthetic_realistic
2022-09-16,Kolkata,123.0,49.4,synthetic_realistic
2022-09-17,Kolkata,107.0,43.0,synthetic_realistic
2022-09-18,Kolkata,114.0,45.6,synthetic_realistic
2022-09-19,Kolkata,135.0,54.0,synthetic_realistic
2022-09-20,Kolkata,118.0,47.1,synthetic_realistic
2022-09-21,Kolkata,129.0,51.7,synthetic_realistic
2022-09-22,Kolkata,140.0,56.0,synthetic_realistic
2022-09-23,Kolkata,120.0,48.1,synthetic_realistic
2022-09-24,Kolkata,127.0,50.8,synthetic_realistic
2022-09-25,Kolkata,123.0,49.3,synthetic_realistic
2022-09-26,Kolkata,141.0,56.4,synthetic_realistic
2022-09-27,Kolkata,137.0,54.8,synthetic_realistic
2022-09-28,Kolkata,109.0,43.7,synthetic_realistic
2022-09-29,Kolkata,140.0,55.9,synthetic_realistic
2022-09-30,Kolkata,109.0,43.8,synthetic_realistic
2022-10-01,Kolkata,102.0,41.0,synthetic_realistic
2022-10-02,Kolkata,140.0,56.1,synthetic_realistic
2022-10-03,Kolkata,140.0,55.9,synthetic_realistic
2022-10-04,Kolkata,148.0,59.4,synthetic_realistic
2022-10-05,Kolkata,138.0,55.3,synthetic_realistic
2022-10-06,Kolkata,147.0,58.8,synthetic_realistic
2022-10-07,Kolkata,142.0,56.9,synthetic_realistic
2022-10-08,Kolkata,142.0,56.6,synthetic_realistic
2022-10-09,Kolkata,137.0,55.0,synthetic_realistic
2022-10-10,Kolkata,154.0,61.6,synthetic_realistic
2022-10-11,Kolkata,126.0,50.6,synthetic_realistic
2022-10-12,Kolkata,117.0,47.0,synthetic_realistic
2022-10-13,Kolkata,162.0,64.7,synthetic_realistic
2022-10-14,Kolkata,139.0,55.7,synthetic_realistic
2022-10-15,Kolkata,121.0,48.5,synthetic_realistic
2022-10-16,Kolkata,132.0,52.8,synthetic_realistic
2022-10-17,Kolkata,148.0,59.3,synthetic_realistic
2022-10-18,Kolkata,150.0,60.1,synthetic_realistic
2022-10-19,Kolkata,170.0,67.8,synthetic_realistic
2022-10-20,Kolkata,166.0,66.6,synthetic_realistic
2022-10-21,Kolkata,137.0,54.9,synthetic_realistic
2022-10-22,Kolkata,114.0,45.6,synthetic_realistic
2022-10-23,Kolkata,144.0,57.7,synthetic_realistic
2022-10-24,Kolkata,159.0,63.6,synthetic_realistic
2022-10-25,Kolkata,178.0,71.1,synthetic_realistic
2022-10-26,Kolkata,152.0,60.9,synthetic_realistic
2022-10-27,Kolkata,151.0,60.3,synthetic_realistic
2022-10-28,Kolkata,187.0,75.0,synthetic_realistic
2022-10-29,Kolkata,172.0,68.9,synthetic_realistic
2022-10-30,Kolkata,125.0,50.1,synthetic_realistic
2022-10-31,Kolkata,168.0,67.2,synthetic_realistic
2022-11-01,Kolkata,155.0,62.1,synthetic_realistic
2022-11-02,Kolkata,165.0,66.2,synthetic_realistic
2022-11-03,Kolkata,144.0,57.7,synthetic_realistic
2022-11-04,Kolkata,161.0,64.3,synthetic_realistic
2022-11-05,Kolkata,161.0,64.6,synthetic_realistic
2022-11-06,Kolkata,155.0,62.0,synthetic_realistic
2022-11-07,Kolkata,154.0,61.4,synthetic_realistic
2022-11-08,Kolkata,178.0,71.2,synthetic_realistic
2022-11-09,Kolkata,180.0,71.9,synthetic_realistic
2022-11-10,Kolkata,174.0,69.4,synthetic_realistic
2022-11-11,Kolkata,164.0,65.5,synthetic_realistic
2022-11-12,Kolkata,173.0,69.3,synthetic_realistic
2022-11-13,Kolkata,167.0,66.9,synthetic_realistic
2022-11-14,Kolkata,160.0,64.0,synthetic_realistic
2022-11-15,Kolkata,171.0,68.3,synthetic_realistic
2022-11-16,Kolkata,138.0,55.2,synthetic_realistic
2022-11-17,Kolkata,171.0,68.5,synthetic_realistic
2022-11-18,Kolkata,166.0,66.5,synthetic_realistic
2022-11-19,Kolkata,161.0,64.6,synthetic_realistic
2022-11-20,Kolkata,160.0,63.8,synthetic_realistic
2022-11-21,Kolkata,198.0,79.1,synthetic_realistic
2022-11-22,Kolkata,166.0,66.4,synthetic_realistic
2022-11-23,Kolkata,195.0,78.0,synthetic_realistic
2022-11-24,Kolkata,164.0,65.5,synthetic_realistic
2022-11-25,Kolkata,165.0,66.1,synthetic_realistic
2022-11-26,Kolkata,158.0,63.3,synthetic_realistic
2022-11-27,Kolkata,158.0,63.2,synthetic_realistic
2022-11-28,Kolkata,191.0,76.5,synthetic_realistic
2022-11-29,Kolkata,207.0,82.8,synthetic_realistic
2022-11-30,Kolkata,183.0,73.2,synthetic_realistic
2022-12-01,Kolkata,170.0,67.9,synthetic_realistic
2022-12-02,Kolkata,177.0,70.6,synthetic_realistic
2022-12-03,Kolkata,155.0,61.9,synthetic_realistic
2022-12-04,Kolkata,179.0,71.4,synthetic_realistic
2022-12-05,Kolkata,182.0,72.7,synthetic_realistic
2022-12-06,Kolkata,169.0,67.5,synthetic_realistic
2022-12-07,Kolkata,187.0,74.9,synthetic_realistic
2022-12-08,Kolkata,171.0,68.6,synthetic_realistic
2022-12-09,Kolkata,165.0,66.0,synthetic_realistic
2022-12-10,Kolkata,192.0,76.7,synthetic_realistic
2022-12-11,Kolkata,166.0,66.6,synthetic_realistic
2022-12-12,Kolkata,191.0,76.4,synthetic_realistic
2022-12-13,Kolkata,173.0,69.1,synthetic_realistic
2022-12-14,Kolkata,202.0,80.7,synthetic_realistic
2022-12-15,Kolkata,199.0,79.6,synthetic_realistic
2022-12-16,Kolkata,200.0,80.1,synthetic_realistic
2022-12-17,Kolkata,144.0,57.8,synthetic_realistic
2022-12-18,Kolkata,154.0,61.4,synthetic_realistic
2022-12-19,Kolkata,171.0,68.6,synthetic_realistic
2022-12-20,Kolkata,175.0,70.0,synthetic_realistic
2022-12-21,Kolkata,181.0,72.2,synthetic_realistic
2022-12-22,Kolkata,179.0,71.7,synthetic_realistic
2022-12-23,Kolkata,176.0,70.6,synthetic_realistic
2022-12-24,Kolkata,157.0,62.7,synthetic_realistic
2022-12-25,Kolkata,171.0,68.4,synthetic_realistic
2022-12-26,Kolkata,161.0,64.5,synthetic_realistic
2022-12-27,Kolkata,183.0,73.1,synthetic_realistic
2022-12-28,Kolkata,178.0,71.2,synthetic_realistic
2022-12-29,Kolkata,199.0,79.5,synthetic_realistic
2022-12-30,Kolkata,190.0,75.8,synthetic_realistic
2022-12-31,Kolkata,197.0,78.8,synthetic_realistic
2023-01-01,Kolkata,179.0,71.4,synthetic_realistic
2023-01-02,Kolkata,180.0,71.9,synthetic_realistic
2023-01-03,Kolkata,176.0,70.5,synthetic_realistic
2023-01-04,Kolkata,180.0,72.2,synthetic_realistic
2023-01-05,Kolkata,179.0,71.6,synthetic_realistic
2023-01-06,Kolkata,135.0,54.1,synthetic_realistic
2023-01-07,Kolkata,149.0,59.7,synthetic_realistic
2023-01-08,Kolkata,154.0,61.7,synthetic_realistic
2023-01-09,Kolkata,195.0,78.0,synthetic_realistic
2023-01-10,Kolkata,187.0,74.8,synthetic_realistic
2023-01-11,Kolkata,188.0,75.3,synthetic_realistic
2023-01-12,Kolkata,172.0,68.8,synthetic_realistic
2023-01-13,Kolkata,187.0,74.7,synthetic_realistic
2023-01-14,Kolkata,167.0,66.7,synthetic_realistic
2023-01-15,Kolkata,166.0,66.2,synthetic_realistic
2023-01-16,Kolkata,169.0,67.7,synthetic_realistic
2023-01-17,Kolkata,155.0,62.0,synthetic_realistic
2023-01-18,Kolkata,183.0,73.3,synthetic_realistic
2023-01-19,Kolkata,190.0,75.9,synthetic_realistic
2023-01-20,Kolkata,162.0,64.9,synthetic_realistic
2023-01-21,Kolkata,193.0,77.0,synthetic_realistic
2023-01-22,Kolkata,163.0,65.3,synthetic_realistic
2023-01-23,Kolkata,175.0,70.2,synthetic_realistic
2023-01-24,Kolkata,174.0,69.7,synthetic_realistic
2023-01-25,Kolkata,183.0,73.0,synthetic_realistic
2023-01-26,Kolkata,199.0,79.4,synthetic_realistic
2023-01-27,Kolkata,173.0,69.1,synthetic_realistic
2023-01-28,Kolkata,168.0,67.3,synthetic_realistic
2023-01-29,Kolkata,162.0,64.6,synthetic_realistic
2023-01-30,Kolkata,173.0,69.2,synthetic_realistic
2023-01-31,Kolkata,147.0,58.7,synthetic_realistic
2023-02-01,Kolkata,185.0,74.0,synthetic_realistic
2023-02-02,Kolkata,159.0,63.8,synthetic_realistic
2023-02-03,Kolkata,173.0,69.2,synthetic_realistic
2023-02-04,Kolkata,149.0,59.5,synthetic_realistic
2023-02-05,Kolkata,151.0,60.3,synthetic_realistic
2023-02-06,Kolkata,172.0,68.9,synthetic_realistic
2023-02-07,Kolkata,167.0,66.6,synthetic_realistic
2023-02-08,Kolkata,142.0,56.9,synthetic_realistic
2023-02-09,Kolkata,165.0,66.2,synthetic_realistic
2023-02-10,Kolkata,189.0,75.5,synthetic_realistic
2023-02-11,Kolkata,156.0,62.2,synthetic_realistic
2023-02-12,Kolkata,145.0,58.0,synthetic_realistic
2023-02-13,Kolkata,158.0,63.0,synthetic_realistic
2023-02-14,Kolkata,178.0,71.2,synthetic_realistic
2023-02-15,Kolkata,170.0,67.8,synthetic_realistic
2023-02-16,Kolkata,180.0,72.1,synthetic_realistic
2023-02-17,Kolkata,195.0,78.1,synthetic_realistic
2023-02-18,Kolkata,158.0,63.1,synthetic_realistic
2023-02-19,Kolkata,147.0,58.7,synthetic_realistic
2023-02-20,Kolkata,165.0,66.0,synthetic_realistic
2023-02-21,Kolkata,174.0,69.6,synthetic_realistic
2023-02-22,Kolkata,156.0,62.3,synthetic_realistic
2023-02-23,Kolkata,173.0,69.4,synthetic_realistic
2023-02-24,Kolkata,129.0,51.7,synthetic_realistic
2023-02-25,Kolkata,139.0,55.5,synthetic_realistic
2023-02-26,Kolkata,129.0,51.5,synthetic_realistic
2023-02-27,Kolkata,169.0,67.7,synthetic_realistic
2023-02-28,Kolkata,158.0,63.2,synthetic_realistic
2023-03-01,Kolkata,148.0,59.0,synthetic_realistic
2023-03-02,Kolkata,145.0,58.2,synthetic_realistic
2023-03-03,Kolkata,120.0,48.2,synthetic_realistic
2023-03-04,Kolkata,142.0,56.8,synthetic_realistic
2023-03-05,Kolkata,138.0,55.2,synthetic_realistic
2023-03-06,Kolkata,181.0,72.5,synthetic_realistic
2023-03-07,Kolkata,166.0,66.4,synthetic_realistic
2023-03-08,Kolkata,178.0,71.4,synthetic_realistic
2023-03-09,Kolkata,150.0,59.9,synthetic_realistic
2023-03-10,Kolkata,154.0,61.4,synthetic_realistic
2023-03-11,Kolkata,155.0,61.8,synthetic_realistic
2023-03-12,Kolkata,130.0,52.1,synthetic_realistic
2023-03-13,Kolkata,163.0,65.3,synthetic_realistic
2023-03-14,Kolkata,141.0,56.4,synthetic_realistic
2023-03-15,Kolkata,141.0,56.3,synthetic_realistic
2023-03-16,Kolkata,165.0,66.0,synthetic_realistic
2023-03-17,Kolkata,156.0,62.3,synthetic_realistic
2023-03-18,Kolkata,144.0,57.7,synthetic_realistic
2023-03-19,Kolkata,142.0,56.6,synthetic_realistic
2023-03-20,Kolkata,123.0,49.1,synthetic_realistic
2023-03-21,Kolkata,163.0,65.0,synthetic_realistic
2023-03-22,Kolkata,149.0,59.6,synthetic_realistic
2023-03-23,Kolkata,154.0,61.7,synthetic_realistic
2023-03-24,Kolkata,164.0,65.7,synthetic_realistic
2023-03-25,Kolkata,125.0,50.2,synthetic_realistic
2023-03-26,Kolkata,149.0,59.8,synthetic_realistic
2023-03-27,Kolkata,137.0,54.9,synthetic_realistic
2023-03-28,Kolkata,148.0,59.3,synthetic_realistic
2023-03-29,Kolkata,142.0,56.8,synthetic_realistic
2023-03-30,Kolkata,126.0,50.3,synthetic_realistic
2023-03-31,Kolkata,142.0,56.7,synthetic_realistic
2023-04-01,Kolkata,107.0,42.7,synthetic_realistic
2023-04-02,Kolkata,144.0,57.7,synthetic_realistic
2023-04-03,Kolkata,135.0,54.1,synthetic_realistic
2023-04-04,Kolkata,124.0,49.7,synthetic_realistic
2023-04-05,Kolkata,109.0,43.6,synthetic_realistic
2023-04-06,Kolkata,104.0,41.8,synthetic_realistic
2023-04-07,Kolkata,146.0,58.3,synthetic_realistic
2023-04-08,Kolkata,127.0,50.8,synthetic_realistic
2023-04-09,Kolkata,131.0,52.4,synthetic_realistic
2023-04-10,Kolkata,127.0,51.0,synthetic_realistic
2023-04-11,Kolkata,125.0,50.1,synthetic_realistic
2023-04-12,Kolkata,117.0,46.8,synthetic_realistic
2023-04-13,Kolkata,144.0,57.5,synthetic_realistic
2023-04-14,Kolkata,142.0,56.9,synthetic_realistic
2023-04-15,Kolkata,133.0,53.0,synthetic_realistic
2023-04-16,Kolkata,114.0,45.6,synthetic_realistic
2023-04-17,Kolkata,136.0,54.5,synthetic_realistic
2023-04-18,Kolkata,128.0,51.1,synthetic_realistic
2023-04-19,Kolkata,130.0,52.0,synthetic_realistic
2023-04-20,Kolkata,137.0,54.7,synthetic_realistic
2023-04-21,Kolkata,141.0,56.5,synthetic_realistic
2023-04-22,Kolkata,122.0,48.9,synthetic_realistic
2023-04-23,Kolkata,117.0,46.8,synthetic_realistic
2023-04-24,Kolkata,142.0,56.8,synthetic_realistic
2023-04-25,Kolkata,155.0,62.0,synthetic_realistic
2023-04-26,Kolkata,125.0,50.0,synthetic_realistic
2023-04-27,Kolkata,124.0,49.5,synthetic_realistic
2023-04-28,Kolkata,119.0,47.5,synthetic_realistic
2023-04-29,Kolkata,130.0,52.2,synthetic_realistic
2023-04-30,Kolkata,116.0,46.3,synthetic_realistic
2023-05-01,Kolkata,129.0,51.5,synthetic_realistic
2023-05-02,Kolkata,135.0,54.1,synthetic_realistic
2023-05-03,Kolkata,132.0,52.6,synthetic_realistic
2023-05-04,Kolkata,99.0,39.4,synthetic_realistic
2023-05-05,Kolkata,157.0,62.9,synthetic_realistic
2023-05-06,Kolkata,66.0,26.4,synthetic_realistic
2023-05-07,Kolkata,114.0,45.8,synthetic_realistic
2023-05-08,Kolkata,87.0,34.6,synthetic_realistic
2023-05-09,Kolkata,100.0,40.0,synthetic_realistic
2023-05-10,Kolkata,145.0,57.9,synthetic_realistic
2023-05-11,Kolkata,103.0,41.3,synthetic_realistic
2023-05-12,Kolkata,125.0,50.0,synthetic_realistic
2023-05-13,Kolkata,95.0,38.0,synthetic_realistic
2023-05-14,Kolkata,119.0,47.7,synthetic_realistic
2023-05-15,Kolkata,89.0,35.6,synthetic_realistic
2023-05-16,Kolkata,134.0,53.4,synthetic_realistic
2023-05-17,Kolkata,120.0,48.2,synthetic_realistic
2023-05-18,Kolkata,131.0,52.3,synthetic_realistic
2023-05-19,Kolkata,114.0,45.6,synthetic_realistic
2023-05-20,Kolkata,120.0,47.9,synthetic_realistic
2023-05-21,Kolkata,112.0,44.9,synthetic_realistic
2023-05-22,Kolkata,95.0,38.2,synthetic_realistic
2023-05-23,Kolkata,102.0,40.7,synthetic_realistic
2023-05-24,Kolkata,119.0,47.4,synthetic_realistic
2023-05-25,Kolkata,135.0,53.8,synthetic_realistic
2023-05-26,Kolkata,135.0,53.9,synthetic_realistic
2023-05-27,Kolkata,106.0,42.5,synthetic_realistic
2023-05-28,Kolkata,96.0,38.5,synthetic_realistic
2023-05-29,Kolkata,97.0,38.7,synthetic_realistic
2023-05-30,Kolkata,106.0,42.4,synthetic_realistic
2023-05-31,Kolkata,105.0,42.1,synthetic_realistic
2023-06-01,Kolkata,113.0,45.0,synthetic_realistic
2023-06-02,Kolkata,113.0,45.3,synthetic_realistic
2023-06-03,Kolkata,91.0,36.2,synthetic_realistic
2023-06-04,Kolkata,89.0,35.6,synthetic_realistic
2023-06-05,Kolkata,109.0,43.4,synthetic_realistic
2023-06-06,Kolkata,109.0,43.8,synthetic_realistic
2023-06-07,Kolkata,128.0,51.3,synthetic_realistic
2023-06-08,Kolkata,138.0,55.1,synthetic_realistic
2023-06-09,Kolkata,87.0,34.8,synthetic_realistic
2023-06-10,Kolkata,92.0,36.6,synthetic_realistic
2023-06-11,Kolkata,89.0,35.4,synthetic_realistic
2023-06-12,Kolkata,134.0,53.6,synthetic_realistic
2023-06-13,Kolkata,137.0,54.8,synthetic_realistic
2023-06-14,Kolkata,124.0,49.6,synthetic_realistic
2023-06-15,Kolkata,113.0,45.2,synthetic_realistic
2023-06-16,Kolkata,77.0,30.8,synthetic_realistic
2023-06-17,Kolkata,105.0,42.1,synthetic_realistic
2023-06-18,Kolkata,104.0,41.7,synthetic_realistic
2023-06-19,Kolkata,123.0,49.0,synthetic_realistic
2023-06-20,Kolkata,105.0,41.9,synthetic_realistic
2023-06-21,Kolkata,96.0,38.4,synthetic_realistic
2023-06-22,Kolkata,106.0,42.4,synthetic_realistic
2023-06-23,Kolkata,92.0,36.7,synthetic_realistic
2023-06-24,Kolkata,76.0,30.4,synthetic_realistic
2023-06-25,Kolkata,87.0,34.6,synthetic_realistic
2023-06-26,Kolkata,137.0,54.8,synthetic_realistic
2023-06-27,Kolkata,121.0,48.5,synthetic_realistic
2023-06-28,Kolkata,84.0,33.6,synthetic_realistic
2023-06-29,Kolkata,102.0,40.8,synthetic_realistic
2023-06-30,Kolkata,80.0,31.9,synthetic_realistic
2023-07-01,Kolkata,95.0,38.2,synthetic_realistic
2023-07-02,Kolkata,84.0,33.5,synthetic_realistic
2023-07-03,Kolkata,102.0,40.6,synthetic_realistic
2023-07-04,Kolkata,79.0,31.7,synthetic_realistic
2023-07-05,Kolkata,98.0,39.2,synthetic_realistic
2023-07-06,Kolkata,97.0,38.7,synthetic_realistic
2023-07-07,Kolkata,94.0,37.7,synthetic_realistic
2023-07-08,Kolkata,63.0,25.3,synthetic_realistic
2023-07-09,Kolkata,104.0,41.7,synthetic_realistic
2023-07-10,Kolkata,102.0,41.0,synthetic_realistic
2023-07-11,Kolkata,88.0,35.4,synthetic_realistic
2023-07-12,Kolkata,87.0,34.7,synthetic_realistic
2023-07-13,Kolkata,116.0,46.5,synthetic_realistic
2023-07-14,Kolkata,124.0,49.7,synthetic_realistic
2023-07-15,Kolkata,81.0,32.5,synthetic_realistic
2023-07-16,Kolkata,93.0,37.0,synthetic_realistic
2023-07-17,Kolkata,100.0,39.9,synthetic_realistic
2023-07-18,Kolkata,110.0,43.8,synthetic_realistic
2023-07-19,Kolkata,94.0,37.7,synthetic_realistic
2023-07-20,Kolkata,97.0,38.8,synthetic_realistic
2023-07-21,Kolkata,134.0,53.8,synthetic_realistic
2023-07-22,Kolkata,128.0,51.2,synthetic_realistic
2023-07-23,Kolkata,112.0,44.7,synthetic_realistic
2023-07-24,Kolkata,107.0,42.7,synthetic_realistic
2023-07-25,Kolkata,124.0,49.7,synthetic_realistic
2023-07-26,Kolkata,74.0,29.6,synthetic_realistic
2023-07-27,Kolkata,151.0,60.3,synthetic_realistic
2023-07-28,Kolkata,91.0,36.4,synthetic_realistic
2023-07-29,Kolkata,117.0,46.6,synthetic_realistic
2023-07-30,Kolkata,126.0,50.3,synthetic_realistic
2023-07-31,Kolkata,128.0,51.3,synthetic_realistic
2023-08-01,Kolkata,107.0,42.7,synthetic_realistic
2023-08-02,Kolkata,99.0,39.5,synthetic_realistic
2023-08-03,Kolkata,106.0,42.2,synthetic_realistic
2023-08-04,Kolkata,129.0,51.4,synthetic_realistic
2023-08-05,Kolkata,110.0,43.9,synthetic_realistic
2023-08-06,Kolkata,97.0,38.7,synthetic_realistic
2023-08-07,Kolkata,121.0,48.3,synthetic_realistic
